Horario del grupo 7B
 
Hora/Dia,Lunes,Martes,Miercoles,Jueves,Viernes
7-8,,,,,,
8-9,,,,,,
9-10,,,,,,
10-11,,,,,,
11-12,,,,,,
12-13,,,CI,CI,,
13-14,LTS,,CI,,CI,
14-15,LTS,LTS,,IT,CI,
15-16,TGTI7,,,LTS,,
16-17,IT,MI,IT,LTS,IT,
17-18,IT,MI,MI,TGTI7,,
18-19,I7,I7,I7,I7,I7,
19-20,MI,SCOL,SCOL,SCOL,,
20-21,MI,,SCOL,SCOL,,
