Horario del grupo 4B
 
Hora/Dia,Lunes,Martes,Miercoles,Jueves,Viernes
7-8,,,,,,
8-9,,,,,,
9-10,,,,,,
10-11,,,,,,
11-12,,,,,,
12-13,TIAT,STFC,,,LP,
13-14,TIAT,TIAT,MCO,LP,LP,
14-15,,TIAT,MCO,MCO,HP,
15-16,,MCO,TIAT,MCO,,
16-17,,MCO,TIAT,,,
17-18,HP,TGTI4,HP,STFC,STFC,
18-19,LP,LP,TGTI4,STFC,STFC,
19-20,I4,I4,I4,I4,I4,
20-21,,,,,,
